,Biaryl_q(N)_C,Biaryl_q(N+1)_C,Biaryl_xTB Chrg_C,Biaryl_q(N)_H,Biaryl_q(N+1)_H,Biaryl_xTB Chrg_H,Olefin_q(N+1)_C1,Olefin_Nucleophilicity_C1,Olefin_s-_C1,Olefin_xTB Chrg_C1,Olefin_q(N)_C2,Olefin_q(N+1)_C2,Olefin_f-_C2,TDG_q(N)_Pd,TDG_q(N+1)_Pd,TDG_q(N-1)_Pd,TDG_f-_Pd,TDG_s-_Pd,TDG_s+_Pd,TDG_xTB Chrg_Pd,TDG_q(N+1)_O1,TDG_f-_O1,TDG_q(N+1)_O2,TDG_f+_O2,TDG_f0_O2,TDG_Nucleophilicity_O2,TDG_s-_O2,TDG_xTB Chrg_O2,Biaryl_Bond Order_C-H,Biaryl_HBDE_C-H,Olefin_Bond Length C=C,TDG_Bond Length_Pd-O1,TDG Bond Order_Pd-O2,TDG_BV,TDG_B5,TDG_L,TDG_Pd-O,TDG_O-Pd-N,Olefin_MO_Contrib_1,Olefin_E_HOMO,Add_0,Add_1,Add_2,Add_3,Add_4,Add_5,Add_6,Add_7,Add_8,Add_9,Add_10,Add_11,Add_12,Add_13,Sol_0,Sol_1,Sol_2,Sol_3,Sol_4,Sol_5,Current,Temperature
10,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.4745030250648229,0.2650693951980549,0.38445945945945953,0.29707605895483824,0.8267419962335216,0.40997229916897504,0.736176935229068,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.9763304937315936,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.12191983875355437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
11,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.4745030250648229,0.2650693951980549,0.38445945945945953,0.29707605895483824,0.8267419962335216,0.40997229916897504,0.736176935229068,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.9763304937315936,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.12191983875355437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.3333333333333333
12,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5531547104580813,0.6380305946712592,0.9057432432432433,0.0,1.0,0.7767313019390581,0.6406003159557663,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.41146069555332726,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
13,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5531547104580813,0.6380305946712592,0.9057432432432433,0.0,1.0,0.7767313019390581,0.6406003159557663,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.41146069555332726,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
14,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.0,0.23054908317293082,0.7277027027027027,0.026006897007277832,0.9962335216572503,0.12022160664819943,0.7764612954186414,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.3939552421199572,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.9066220901229592,0.9609605985639295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
15,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.12057044079515991,0.5301134636814913,1.0,0.034746111914375696,0.9529190207156308,0.21994459833795013,0.9897314375987362,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.38655568943362134,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.8881406356210202,0.9615639896216739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
16,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.758625124924172,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
17,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.758625124924172,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3333333333333333
18,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.758625124924172,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.3333333333333333
19,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.758625124924172,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
20,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.758625124924172,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333
21,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.2758620689655173,0.23280423280423274,0.29447852760736193,0.48932384341637003,0.3708506224066391,0.8897675919948355,0.6705834168050412,0.24714828897338356,0.5202702702702704,0.027956989247311735,0.8136094674556213,0.8566775244299674,0.14458348049851152,0.7592137592137591,0.10104440401590306,0.5,0.6792374446085683,0.758625124924172,0.5588823615521071,0.0,1.0,0.9595103100967867,0.3604017715201613,0.46296089324166845,0.095114568131258,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
22,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5522904062229905,0.11062708945395604,0.04121621621621618,0.8375667760947085,0.5141242937853107,0.2753462603878116,0.43522906793048977,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.8980231294179212,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.746365658458933,0.8184999698304471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
23,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.1565407772304328,1.0,0.161262050832603,0.33629893238434166,0.3983402489626556,0.0,0.4983945476817154,0.2712294043092519,0.5810810810810811,0.27956989247311825,0.1715976331360947,0.4625407166123779,0.0763156566930723,0.7936117936117936,0.8350384157540025,0.5,0.6792374446085683,0.758625124924172,1.0,0.38888888888888967,0.6074898869844447,0.980493787714288,0.44158383122069694,1.0,0.100919553446088,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
24,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.15544608648056915,0.0,0.12489044697633643,0.19039145907473287,0.0,1.0,0.827387970771603,0.032953105196451095,0.1824324324324321,0.0,0.9319526627218936,0.8403908794788273,0.0,0.5872235872235871,0.8600149620161749,0.5,0.6792374446085683,0.758625124924172,0.3173085650174182,0.6296296296296309,0.7244880937486968,0.930872782737742,0.8231524939556712,0.5445200689990515,0.15831043147903695,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
25,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,1.0,0.9594356261022933,1.0,1.0,1.0,0.9493221433182699,0.6024075289814388,1.0,0.05405405405405375,1.0,0.0,0.0,1.0,0.0,0.8191392866953825,0.5,0.6792374446085683,0.758625124924172,0.0,1.0,0.5569665123649862,1.0,0.24765082569219124,0.0,0.44298054966228667,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
26,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.14066776135741685,0.21634332745443835,0.11524978089395264,0.20106761565836256,0.4999999999999997,0.8084247901872177,0.7903072570970308,0.24714828897338356,0.17567567567567563,0.19032258064516122,0.42011834319526625,0.5700325732899022,0.15921590393057167,0.877149877149877,0.9715075527082815,0.5,0.6792374446085683,0.758625124924172,0.35559374407867367,0.6851851851851866,0.5667667542432961,0.8924745213106982,0.2542040773007184,0.5602136699386061,0.15852122067820376,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
27,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.24575807334428054,0.5326278659611996,0.2673093777388256,0.4750889679715303,0.7873443983402487,0.6192704970949,0.6212946328704472,0.25855513307984757,0.5337837837837839,0.20430107526881708,0.39349112426035504,0.6221498371335505,0.1987991321459206,1.0,0.4966795035927847,0.5,0.6792374446085683,0.758625124924172,0.48597055455621335,0.16666666666666702,0.9193252429208891,0.9627698722859387,0.35383336622257044,0.4727327554893908,0.12033180126423898,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
28,0.42519685039370086,0.8673913043478262,0.4058199949443645,0.5624999999999996,0.8653061224489796,0.14232186601452565,0.5371650821089023,0.4485361158950461,0.1128378378378378,0.7750942335860558,0.5932203389830508,0.3562326869806094,0.2962085308056872,0.2101806239737274,0.29747207524985303,0.12182296231375984,0.0,0.33143153526970937,0.8061652679147837,0.7235342806077678,0.31305449936628643,0.0,0.1860215053763439,0.4053254437869822,0.5472312703583062,0.15934204551188252,0.864045864045864,0.6337319172977165,0.5,0.6792374446085683,0.758625124924172,0.4532526229487526,0.31481481481481544,0.7956128278910712,0.8458020585001562,0.3356114795816247,0.720366405190563,0.015538122972758877,0.7383983405030115,0.8070355397333011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3333333333333333
